catagory,word,score
editorial,respectievelijk,-0.17235505615901128
editorial,geschikte,-0.1721197599621727
editorial,belandt,-0.1720437386575574
editorial,zolang,-0.1719188332202104
editorial,waaruit,-0.17168632796426248
editorial,demonstraties,-0.17168363687354357
editorial,again,-0.17127670951607255
editorial,luistert,-0.1703430291520935
editorial,papieren,-0.17017491617897368
editorial,prijs,-0.1701266972031873
editorial,tips,-0.17004691849911702
editorial,internationaal,-0.17002993676147268
editorial,leider,-0.16995162940222852
editorial,goedkoopste,-0.16975450143059648
editorial,zaken,-0.1697177139949034
editorial,journalist,-0.16963638127310118
editorial,leveren,-0.16962712054101967
editorial,leverde,-0.16944921303407467
editorial,potentiële,-0.169385261759645
editorial,oranje,-0.1692873591672155
editorial,failliet,-0.16926768922941124
editorial,getest,-0.16911111045813473
editorial,opereren,-0.1690863918574444
editorial,kritisch,-0.16899844118504684
editorial,duidelijk,-0.16885694269776166
editorial,recht,-0.1688047939203908
editorial,daarmee,-0.1687766680403864
editorial,begrijpt,-0.16873739258520254
editorial,banen,-0.1685092148226616
editorial,engelse,-0.16840660294236026
editorial,nederlander,-0.16821096994380938
editorial,werven,-0.16818782885106418
editorial,blauw,-0.16802402157816362
editorial,autofabrikanten,-0.16796537568052614
editorial,maximum,-0.16783366959685092
editorial,keijsers,-0.167584607203213
editorial,accupakket,-0.16756806577859376
editorial,beschikken,-0.1674742744136942
editorial,privé,-0.16741191727727522
editorial,rondje,-0.16716854408474074
editorial,curatoren,-0.16715215749140658
editorial,gebrek,-0.16706538423815392
editorial,instellingen,-0.16681508152946395
editorial,gesloten,-0.1661408383596591
editorial,geleid,-0.1660837215074207
editorial,gaat,-0.16601275302810872
editorial,huisvesting,-0.16598889782069626
editorial,vlak,-0.1657194162617139
editorial,begonnen,-0.16571189136748907
editorial,londen,-0.16563311848500661
editorial,aantonen,-0.16538861513080821
editorial,borssele,-0.16529851098628018
editorial,voorrang,-0.1652971289722129
editorial,kilo,-0.1648859905714136
editorial,wilders,-0.16457489598508784
editorial,militaire,-0.16449381753530865
editorial,toezicht,-0.16438241580935684
editorial,aanval,-0.1643390766496454
editorial,otterloo,-0.16416228808313268
editorial,deuren,-0.16415897894482553
editorial,leger,-0.1640983919888075
editorial,getraind,-0.16390134034210163
editorial,tegelijkertijd,-0.16382574867835392
editorial,code,-0.16377279499180447
editorial,gezamenlijk,-0.1637518851231429
editorial,stabiel,-0.16365708566851236
editorial,binden,-0.16313870897893812
editorial,san,-0.16296227571120514
editorial,critici,-0.16291878703596313
editorial,openbaar,-0.16288987918869832
editorial,startte,-0.1628573722475772
editorial,vrede,-0.16277236988636898
editorial,nijmegen,-0.1627230296592119
editorial,elf,-0.16253687291918076
editorial,blijven,-0.16245500880866467
editorial,bereikbaarheid,-0.16228354188479416
editorial,gesprek,-0.1622275787749025
editorial,vaccins,-0.16217338828833794
editorial,cursussen,-0.1620247368827735
editorial,vader,-0.16192382684852663
editorial,breda,-0.16182279038935982
editorial,verenigd,-0.1616846599476791
editorial,groepen,-0.16164056190747408
editorial,odebrecht,-0.1616317760048574
editorial,dienstverlener,-0.16155263315993043
editorial,opgezet,-0.16118291282922564
editorial,eerd,-0.1608432755336331
editorial,opleveren,-0.16077185362123403
editorial,jeroen,-0.16066202646847888
editorial,nationaal,-0.16022929212606493
editorial,dutch,-0.1601673839438332
editorial,soorten,-0.15984334925154323
editorial,inzetten,-0.15957377545134077
editorial,gegarandeerd,-0.15939480083870072
editorial,winkels,-0.15924060752851946
editorial,sterven,-0.15916189039742934
editorial,verkeerd,-0.15884787067110076
editorial,gevolg,-0.15869811878823412
editorial,vergeleken,-0.15828719179024392
editorial,spanning,-0.158245051488133
editorial,filmpje,-0.1582171801438453
editorial,interesse,-0.15820489616201955
editorial,gedeeld,-0.15787054328590078
editorial,stappenplan,-0.1576632886708951
editorial,oppervlakte,-0.1575906123311371
editorial,professionele,-0.15736679807985357
editorial,gearresteerd,-0.15700482738726157
editorial,gevestigd,-0.1567557648233263
editorial,koude,-0.1562334536488512
editorial,vaccin,-0.15611139927399037
editorial,voetbalbond,-0.15611058398258848
editorial,oktober,-0.15601712500721585
editorial,trip,-0.1556276198036264
editorial,democratie,-0.1554817620343542
editorial,tegelijk,-0.1553477895948542
editorial,speciale,-0.15510805223833576
editorial,winnende,-0.15480378105211628
editorial,vloer,-0.15478949685110396
editorial,opa,-0.15446793421806887
editorial,hoeveel,-0.15420117923587337
editorial,york,-0.1540249648835757
editorial,gedeputeerde,-0.15374083895127055
editorial,suriname,-0.1537344187901452
editorial,hangen,-0.15345057787381056
editorial,winning,-0.15334829521313603
editorial,wetenschappelijke,-0.1529740927864006
editorial,politiegeweld,-0.15291241184590898
editorial,wilde,-0.15273376061187208
editorial,wereldgezondheidsorganisatie,-0.15249648555744222
editorial,martin,-0.15233280912182942
editorial,overgenomen,-0.15196874349540593
editorial,geweldige,-0.15183094841737615
editorial,technisch,-0.15125402256627304
editorial,ingeschakeld,-0.1511200884374341
editorial,geleverd,-0.15080231886487158
editorial,leest,-0.15068343983844507
editorial,britse,-0.1505954572913219
editorial,aangevuld,-0.1505929635222553
editorial,geschrapt,-0.15059269998107236
editorial,nabestaanden,-0.15036481379811176
editorial,chemische,-0.15034883067245403
editorial,opgewekt,-0.15033533174838035
editorial,index,-0.15031377284736153
editorial,bezocht,-0.15024149246720175
editorial,prestigieuze,-0.14994476795709424
editorial,rijk,-0.14977869629390025
editorial,populariteit,-0.14972832359299942
editorial,zaal,-0.14938728069589993
editorial,onderzoeksbureau,-0.14933800918139445
editorial,tech,-0.14901571596650107
editorial,deelnemers,-0.1484807758390959
editorial,lokaal,-0.14841844061913267
editorial,u2026,-0.14827488546170173
editorial,liefde,-0.14803576544535607
editorial,soms,-0.14781918942134936
editorial,besef,-0.14780788846849874
editorial,verkeerde,-0.1476568119361815
editorial,antwoorden,-0.14748808350285122
editorial,besmette,-0.14736652752049065
editorial,gegevens,-0.14720713278806466
editorial,werkt,-0.14719244712624854
editorial,verliezen,-0.14704750906555233
editorial,uitsluiten,-0.1467827487029555
editorial,hieraan,-0.14673987594701543
editorial,genoemd,-0.1465629951076787
editorial,respect,-0.14643966627944566
editorial,duel,-0.1463766610808158
editorial,landbouw,-0.14628862731792316
editorial,benadrukken,-0.1460460026047697
editorial,bond,-0.14604381574548034
editorial,toenemende,-0.14598295431696454
editorial,kwh,-0.14593530808326746
editorial,geheime,-0.14586316316089654
editorial,coronamaatregelen,-0.14548998133057411
editorial,streng,-0.14539267335591965
editorial,vandaar,-0.14537081797696405
editorial,psychische,-0.14525605066457623
editorial,uitkomst,-0.1449285834537586
editorial,recepten,-0.14489421270521194
editorial,ek,-0.14480510244570638
editorial,strenge,-0.14438201918282742
editorial,twintig,-0.1443664624508038
editorial,co,-0.14426365139731293
editorial,klopt,-0.14414630141498705
editorial,presidentsverkiezingen,-0.14414404156631525
editorial,futurist,-0.14407335224281453
editorial,vrouwelijke,-0.1434583898723924
editorial,erom,-0.14325378974316505
editorial,stilstand,-0.14315178616909582
editorial,vliegtuig,-0.14293982769771424
editorial,totale,-0.14277606123660846
editorial,milaan,-0.14233621065541652
editorial,eilanden,-0.1422475344911061
editorial,verdwenen,-0.1422286015991579
editorial,wettelijk,-0.14204591756626853
editorial,beurt,-0.1418790707247638
editorial,voeten,-0.14186546411422266
editorial,zeeuwse,-0.14172856150053686
editorial,toenmalige,-0.1417212604183421
editorial,technische,-0.14152520315250902
editorial,talent,-0.14144847688548964
editorial,spel,-0.14141594232983137
editorial,wekken,-0.14135651451608766
editorial,miste,-0.14135202858065912
editorial,betreft,-0.14134424159619674
editorial,profiel,-0.14130086117140486
editorial,bereik,-0.14124836979610134
editorial,kapitaal,-0.14122474381137978
editorial,uitslag,-0.1411277062296526
editorial,uitgewerkt,-0.14107394672176668
editorial,feestdagen,-0.14091371911717254
editorial,algoritme,-0.1408435182257468
editorial,oplossing,-0.14081390103913244
editorial,cafés,-0.1406714119196631
editorial,gereageerd,-0.14055734591833902
editorial,geweldig,-0.13966481400369998
editorial,lat,-0.13963149747929593
editorial,ambtenaren,-0.13961650298897574
editorial,competitie,-0.1396007123382915
editorial,prestatie,-0.13958547793399934
editorial,kregen,-0.1392861108532038
editorial,afgerond,-0.13894860649682778
editorial,werkplek,-0.13887473929884533
editorial,dik,-0.13862074682199832
editorial,personen,-0.13856582678198284
editorial,vergt,-0.138171131490935
editorial,winkeliers,-0.1381208091477072
editorial,kiest,-0.13811382934411306
editorial,onderzoek,-0.13807974488753624
editorial,zaterdag,-0.1379563744690153
editorial,dinsdagavond,-0.13783288307669153
editorial,concurrenten,-0.13752777105713873
editorial,start,-0.1373500655634297
editorial,luchthaven,-0.13726212163171145
editorial,gemeld,-0.13712770884931139
editorial,gedwongen,-0.1371001780349481
editorial,winnaar,-0.13708095218918376
editorial,scherp,-0.13703002954452687
editorial,tal,-0.1368282168467908
editorial,overtreding,-0.13679533255204746
editorial,energieverbruik,-0.13675989664599278
editorial,broers,-0.1366024624372714
editorial,vergelijking,-0.1362203851706874
editorial,marleen,-0.13613801146251583
editorial,ambassadeur,-0.13611073987909048
editorial,science,-0.13588879913213853
editorial,kilometer,-0.13571755181097123
editorial,rustiger,-0.13555460334892805
editorial,new,-0.1354549015287268
editorial,behandeld,-0.13498397166290838
editorial,ontslagen,-0.1348616074856023
editorial,dreiging,-0.13477289298298598
editorial,noemt,-0.1346701771870838
editorial,betogers,-0.13459825353146115
editorial,ouders,-0.13459296805623358
editorial,nabij,-0.1345560952364701
editorial,plus,-0.13437131624642662
editorial,mh17,-0.13411974605980204
editorial,bouterse,-0.1333685845721199
editorial,branchevereniging,-0.1333658719519515
editorial,sluiten,-0.133192602884799
editorial,volgde,-0.13306838832258416
editorial,erin,-0.13255800298551892
editorial,activisten,-0.1323010641912969
editorial,effectief,-0.13228181987619095
editorial,supporters,-0.1321946698280011
editorial,bezit,-0.13219128016078419
editorial,stil,-0.13197073023731573
editorial,marcel,-0.13170522976033552
editorial,geboorte,-0.131484504393272
editorial,maximale,-0.13147822395179698
editorial,ingesteld,-0.13131046419936132
editorial,baas,-0.1312687850586015
editorial,huishouden,-0.1312606651864862
editorial,hernieuwbare,-0.13120307090636418
editorial,fabriek,-0.13111381748997766
editorial,signalen,-0.1310227046385735
editorial,gebaseerd,-0.13095116761759398
editorial,concepten,-0.13087473098417543
editorial,variatie,-0.1308534724899205
editorial,termen,-0.1307702755198301
editorial,situaties,-0.13060586462798154
editorial,publiek,-0.13044640104977903
editorial,invoering,-0.13031490661175404
editorial,racisme,-0.1302999159836897
editorial,vertrekken,-0.13029294114892198
editorial,volgende,-0.13000794010033334
editorial,regel,-0.12996856755831962
editorial,vrees,-0.1298027535946383
editorial,genoemde,-0.12961827158761205
editorial,plotseling,-0.12941974940384265
editorial,uiterlijk,-0.12925168413519972
editorial,mindset,-0.12920192892839882
editorial,begeleiden,-0.12911465873362885
editorial,kracht,-0.12895220616502692
editorial,taak,-0.1288888182649104
editorial,eindelijk,-0.1288724563407205
editorial,jongens,-0.1286969780986413
editorial,gelukt,-0.12859794197557664
editorial,verborgen,-0.1284069591273009
editorial,commissarissen,-0.12830142967124933
editorial,milde,-0.1280744696324963
editorial,onnodig,-0.12799943782292203
editorial,fabrikanten,-0.12785656627916164
editorial,óók,-0.12774121971404237
editorial,ic,-0.12769970307718864
editorial,zichtbaar,-0.12756564097789386
editorial,zaten,-0.12753759983347224
editorial,verklaring,-0.12748568665439705
editorial,komend,-0.12742061101881472
editorial,wacht,-0.1270239775925529
editorial,haalde,-0.12690790858351775
editorial,bouwen,-0.12652910805083661
editorial,spectaculaire,-0.12634492971751526
editorial,beoordelen,-0.12633680044854573
editorial,opgehaald,-0.12619337382802345
editorial,fotografie,-0.12599560627935172
editorial,rianne,-0.12592406039929305
editorial,overlijden,-0.12581262061912515
editorial,haast,-0.12571803770388038
editorial,eric,-0.125627492856355
editorial,aanhoudende,-0.12527392603319645
editorial,bedenken,-0.1246372275957479
editorial,medisch,-0.12460753296910015
editorial,zesde,-0.12443082677994187
editorial,who,-0.12439368313294406
editorial,reed,-0.12436108120601937
editorial,overtuigen,-0.1243170969084618
editorial,dienstverlening,-0.12407783782217038
editorial,omvang,-0.12394207701013492
editorial,feyenoord,-0.12393960828467675
editorial,opening,-0.12358471410598665
editorial,kanten,-0.12353506005396578
editorial,stoelen,-0.12303229947856442
editorial,hierbij,-0.1229644717721892
editorial,strengere,-0.12292425955568147
editorial,programma,-0.12286108264954329
editorial,haal,-0.12280339653463036
editorial,gevaar,-0.12274484030885224
editorial,werkvloer,-0.12261617110190494
editorial,beperken,-0.12225788438892349
editorial,stond,-0.1222527374840043
editorial,vergaderen,-0.12214150239327147
editorial,richtlijn,-0.12213957990309372
editorial,prioriteit,-0.12188008787976787
editorial,serie,-0.12163610359131205
editorial,flink,-0.12111611112613296
editorial,bewijzen,-0.12105200246822545
editorial,ofwel,-0.12101558456204922
editorial,vvd,-0.12093373055949165
editorial,lichte,-0.12064859085327098
editorial,gevaarlijke,-0.12044392726574304
editorial,vereniging,-0.12028094244692988
editorial,grand,-0.12027902667005806
editorial,evenveel,-0.12014057012865727
editorial,doelstellingen,-0.11997249220892299
editorial,normen,-0.119953022120647
editorial,boeken,-0.11945871746060929
editorial,malen,-0.11928858473624947
editorial,behoren,-0.11919456384652802
editorial,martijn,-0.1190906638438062
editorial,dijk,-0.11904677789136307
editorial,titel,-0.11887345726252983
editorial,rondgang,-0.1188122380439635
editorial,miljarden,-0.11879559706708154
editorial,treinen,-0.11877126490385724
editorial,opname,-0.11854047385303856
editorial,aankomen,-0.11850906585869263
editorial,noodzakelijke,-0.11841875945501938
editorial,denken,-0.11822202355723858
editorial,haarlem,-0.11778494301434804
editorial,ingediend,-0.11774956414526877
editorial,agent,-0.11762468411427153
editorial,europees,-0.11749706914471245
editorial,procedures,-0.11746835217673457
editorial,hiervoor,-0.11740023184359606
editorial,kwetsbare,-0.11721864438665927
editorial,klap,-0.11718719137399498
editorial,waaraan,-0.11704224839107623
editorial,betaald,-0.11686113874794277
editorial,inspectie,-0.11673549504516735
editorial,afdeling,-0.11673325644745626
editorial,syrische,-0.11670225075799501
editorial,voert,-0.11669080525688728
editorial,gevuld,-0.11648850425887118
editorial,race,-0.11646753304266808
editorial,kondigde,-0.11636972389175923
editorial,loslaten,-0.11627605083742727
editorial,kwesties,-0.11623431958280223
editorial,aangepaste,-0.11619632919829183
editorial,gedeelte,-0.1156302161671868
editorial,verband,-0.1155686360260019
editorial,concerten,-0.11550693355165643
editorial,verklaard,-0.11524585531243178
editorial,bevestigde,-0.11517919993828508
editorial,voegt,-0.11517299014777845
editorial,hetgeen,-0.11517022495828774
editorial,webwinkel,-0.1149831172724856
editorial,gedoe,-0.11466222199810307
editorial,lijf,-0.11451987749544287
editorial,melden,-0.11440253454610558
editorial,rechters,-0.11424272517115097
editorial,grootschalige,-0.1142036937520636
editorial,uitgaan,-0.11414108727407245
editorial,voel,-0.11412543292920169
editorial,komst,-0.11406816919752893
editorial,veelal,-0.11405052202708488
editorial,spreek,-0.11399554109967279
editorial,bakken,-0.1138294149906331
editorial,geschreven,-0.11382497118111226
editorial,lege,-0.11379830693657941
editorial,binnenhof,-0.11376673472001277
editorial,begrepen,-0.11363654615232562
editorial,groningse,-0.11326804946877593
editorial,gemiddelde,-0.11318138995570363
editorial,will,-0.11295270047018938
editorial,doelpunt,-0.11274167249429315
editorial,onmogelijk,-0.11270962515443714
editorial,discussie,-0.11260425417266566
editorial,bedoeling,-0.11254303180617997
editorial,voornamelijk,-0.11248386545166178
editorial,opgesteld,-0.11245487418714786
editorial,verzet,-0.11245239116131996
editorial,erbij,-0.11236652458659062
editorial,inzet,-0.112158186850253
editorial,opstellen,-0.11210820662122917
editorial,daadwerkelijk,-0.11199049213790525
editorial,hersteld,-0.11189080331501851
editorial,nodig,-0.11175849194004031
editorial,verlopen,-0.11149427045991434
editorial,steeg,-0.11144204654589109
editorial,slechte,-0.11136109241151575
editorial,protesten,-0.1110174501725825
editorial,rtl,-0.11085883279669144
editorial,volgen,-0.11076636024456286
editorial,behoud,-0.11022665969430288
editorial,volgt,-0.10996320232358806
editorial,vastgelegd,-0.10985248147072806
editorial,defensie,-0.10958514228816098
editorial,vries,-0.10949374073268327
editorial,sporters,-0.10946562908223892
editorial,verplaatsen,-0.10916477808738428
editorial,drenthe,-0.10902288852072399
editorial,canarische,-0.10892751481465371
editorial,gasten,-0.10891338404097499
editorial,handvatten,-0.10891020007024538
editorial,zochten,-0.10889163536296563
editorial,ontvangt,-0.10821908784596125
editorial,lijst,-0.10766092449272589
editorial,lieten,-0.10742892906643796
editorial,eenheid,-0.10727993719614262
editorial,bestrijding,-0.10717488321598377
editorial,royal,-0.1068114452860331
editorial,ton,-0.10678658500320623
editorial,aanspraak,-0.10664131993725415
editorial,cent,-0.10646562125029456
editorial,ingehaald,-0.10617901465866052
editorial,methode,-0.1061215179292823
editorial,treft,-0.10611981455829021
editorial,emmen,-0.10607523554991923
editorial,roept,-0.10599075145838967
editorial,gevecht,-0.10574178149807646
editorial,letten,-0.10572132690264498
editorial,mooiste,-0.10567208574202003
editorial,geboekt,-0.10544894672413706
editorial,vaandel,-0.10538129877379551
editorial,strafschop,-0.10530638512433986
editorial,teams,-0.10494669626267335
editorial,vergroten,-0.1048583158700648
editorial,enquête,-0.10484759114813581
editorial,stranden,-0.10484716089478155
editorial,gemakkelijk,-0.10469856312262249
editorial,politici,-0.10462302185023661
editorial,populair,-0.104558539384723
editorial,wetgeving,-0.10384849731802619
editorial,grillen,-0.10367627193579196
editorial,nadenken,-0.1036746670126055
editorial,overtuigend,-0.10349831215319372
editorial,solutions,-0.10338865236123773
editorial,chocolonely,-0.1033082321676116
editorial,tevens,-0.10325231921596996
editorial,weggelegd,-0.10305323214752156
editorial,inrichten,-0.10293624337056
editorial,lastige,-0.10286229330574975
editorial,schrijven,-0.10256379829015021
editorial,hulp,-0.10247881075841517
editorial,sprake,-0.10222625319486932
editorial,bezoekers,-0.10174356834874076
editorial,inspiratie,-0.10171758272332761
editorial,first,-0.10156631935508179
editorial,binckbank,-0.10109042661244565
editorial,naties,-0.10106605061938642
editorial,ontwikkelingen,-0.10087583253435699
editorial,tekende,-0.1008584109495512
editorial,maas,-0.10046635009795106
editorial,begin,-0.10028727709303022
editorial,amper,-0.100143579542466
editorial,verse,-0.09988547356449017
editorial,burgemeester,-0.09980199865478191
editorial,den,-0.09975579766534762
editorial,aanklager,-0.09955731111565203
editorial,gespeeld,-0.09952285381364943
editorial,opbrengsten,-0.09936272891208629
editorial,merkel,-0.099196618301045
editorial,doelstelling,-0.09901426185526582
editorial,office,-0.0989332775675412
editorial,zorgde,-0.09888962523483463
editorial,omstandigheden,-0.09874620593539801
editorial,planning,-0.09861405414453153
editorial,starten,-0.0985760668763808
editorial,levering,-0.09845954224075615
editorial,talenten,-0.09826613896086361
editorial,medium,-0.0981082744297806
editorial,dichtbij,-0.09810617002048656
editorial,apparaten,-0.09783191579131056
editorial,uitzondering,-0.09761135592363424
editorial,bril,-0.09755601638527382
editorial,praktische,-0.09734691196166563
editorial,pauze,-0.09707979719961447
editorial,concurrentie,-0.096890104836493
editorial,vond,-0.09682418472303952
editorial,mondiale,-0.09655298468556704
editorial,anonieme,-0.09650767976854971
editorial,gewonden,-0.09636795633066407
editorial,gehaald,-0.09631016839462282
editorial,andré,-0.0962880681804476
editorial,uitstoot,-0.09612287864806913
editorial,tests,-0.09603152679409316
editorial,morgen,-0.09601379528380531
editorial,beperkt,-0.09565549392438297
editorial,natuur,-0.0953144056310023
editorial,veldhoven,-0.09488403764521024
editorial,sc,-0.09473047681123357
editorial,betaling,-0.09457569836751015
editorial,netto,-0.09456132808909545
editorial,sites,-0.09438218576570813
editorial,sector,-0.09405517234568939
editorial,marc,-0.09399865224337883
editorial,goedkoper,-0.09393213315425923
editorial,aanloop,-0.0939276305108845
editorial,geweld,-0.0937817472059564
editorial,constateert,-0.09352290452684073
editorial,verpleeghuizen,-0.09351702233135621
editorial,call,-0.09347222875263964
editorial,reizen,-0.09343021658226328
editorial,jaap,-0.09338008698916248
editorial,os,-0.0932000328221803
editorial,streeft,-0.092660527388715
editorial,streep,-0.09248350663510034
editorial,verdwijnen,-0.09228287579732017
editorial,subsidies,-0.09223660554849725
editorial,zoon,-0.09216558527635635
editorial,fit,-0.09207154448750204
editorial,datum,-0.09161599418034784
editorial,uitspraken,-0.09157548000211832
editorial,bewijst,-0.09154893592578428
editorial,starters,-0.0915469966106082
editorial,zwarte,-0.0912689951343927
editorial,spotify,-0.09123439001563319
editorial,politicus,-0.09121135568553633
editorial,sleutel,-0.09117110148618612
editorial,zussen,-0.09114286016518765
editorial,bel,-0.09094301489129528
editorial,erfenis,-0.09089490301265946
editorial,olympische,-0.09081663900601301
editorial,criteria,-0.0906115482779872
editorial,accountants,-0.09036592799986683
editorial,veroveren,-0.0901094757348378
editorial,businessmodel,-0.09005987010775354
editorial,waaronder,-0.08989458489058276
editorial,grondstof,-0.089253442042402
editorial,forse,-0.08923561995954395
editorial,kijkt,-0.08906005761388348
editorial,reis,-0.08902748542202324
editorial,uitdagingen,-0.08884431717163005
editorial,probleem,-0.0887935916636461
editorial,onderzocht,-0.08870636759389293
editorial,kleinere,-0.08848291845611575
editorial,bundesliga,-0.08841935183977118
editorial,betaalde,-0.08834114850861804
editorial,lucht,-0.08833384048446535
editorial,landschap,-0.08830850191177647
editorial,wettelijke,-0.08811595704648707
editorial,pensioenfondsen,-0.08796570529118092
editorial,liggen,-0.08757414706870709
editorial,installeren,-0.08724012371813238
editorial,heropening,-0.08673207831515031
editorial,tenminste,-0.0866763652796086
editorial,benadrukt,-0.08663372008014923
editorial,russische,-0.08656088096669197
editorial,turkse,-0.08641647062285739
editorial,opgenomen,-0.08627562860115054
editorial,frankrijk,-0.0862345200230572
editorial,can,-0.08608194850168147
editorial,vroege,-0.0860234942151927
editorial,john,-0.08599623624459819
editorial,kijkers,-0.08554592778785837
editorial,scoorde,-0.0854638159830844
editorial,westerse,-0.08529320738331543
editorial,banden,-0.08519456781872486
editorial,ten,-0.08496309509286402
editorial,land,-0.08489367337777108
editorial,broer,-0.0848930444694194
editorial,bijhouden,-0.08463735326371634
editorial,andersom,-0.08450745808849856
editorial,rekeningen,-0.08445942658482912
editorial,commissie,-0.08401261070016647
editorial,actief,-0.08392879787843521
editorial,ijs,-0.08373861709816138
editorial,china,-0.08364580553669063
editorial,bijeenkomsten,-0.08363432496370057
editorial,one,-0.08358639214971565
editorial,krijgen,-0.08357425134616066
editorial,rapport,-0.08328373791290135
editorial,straten,-0.08314101399943745
editorial,kerk,-0.08310545436346024
editorial,voldoen,-0.08306101944025263
editorial,brussel,-0.08290497784036388
editorial,verstuurd,-0.08252176571623812
editorial,niveau,-0.0824532420694843
editorial,diesel,-0.08243219471348041
editorial,objecten,-0.08224314226030763
editorial,demonstreren,-0.0820450797109262
editorial,openbare,-0.08184290587357598
editorial,amerikaans,-0.08176620060239605
editorial,duels,-0.0817512076504837
editorial,allereerst,-0.08169570928314926
editorial,almere,-0.08163243308463147
editorial,biden,-0.08155566661558869
editorial,uren,-0.08119543454213093
editorial,juni,-0.08112787714538107
editorial,openen,-0.08094170211606744
editorial,verschijnt,-0.08091883075663593
editorial,wachtwoord,-0.08075236910784517
editorial,home,-0.08055869339439864
editorial,hoort,-0.08052978229463413
editorial,ontstaat,-0.08007056689059407
editorial,epidemie,-0.08001810178510564
editorial,levens,-0.07983166153480846
editorial,inspanning,-0.07976954896628474
editorial,voortaan,-0.07963900989262748
editorial,instelling,-0.0796175820350347
editorial,stemming,-0.07957621987731572
editorial,opzichte,-0.07946438108802317
editorial,lager,-0.07921992808671799
editorial,ncw,-0.07920485332792573
editorial,vno,-0.07920485332792573
editorial,unie,-0.07913640371863517
editorial,successen,-0.07897136968711431
editorial,commercieel,-0.07866357635829614
editorial,draaien,-0.07834412091263553
editorial,toegenomen,-0.07809240776012678
editorial,vegan,-0.07793896157865846
editorial,voorraad,-0.07790982215518809
editorial,stedelijk,-0.07786373660893678
editorial,tuin,-0.07763774562826938
editorial,diens,-0.07757997024473405
editorial,zomaar,-0.07746432447994506
editorial,uitkomsten,-0.07741324145989488
editorial,schiphol,-0.0771527457129051
editorial,pand,-0.07709777170259569
editorial,geselecteerd,-0.07697857047071181
editorial,nationale,-0.07690428235037494
editorial,transacties,-0.0764826315664594
editorial,sportscholen,-0.07627517558490798
editorial,institutionele,-0.07622299032105086
editorial,motiveren,-0.0762188357115415
editorial,inspireren,-0.07620688143804884
editorial,opzoeken,-0.07613196887861093
editorial,tweet,-0.07608256442823443
editorial,gedreven,-0.07582816821779485
editorial,gerecht,-0.07563890182359785
editorial,betrokkenheid,-0.07556355573783972
editorial,social,-0.07555329311403593
editorial,reserveren,-0.07532770819387381
editorial,seksueel,-0.07514433200528561
editorial,gevestigde,-0.07504458043143707
editorial,kanalen,-0.07502932834730681
editorial,grotendeels,-0.07494072062287147
editorial,huisartsen,-0.07483314832905832
editorial,burger,-0.07475467422020299
editorial,negatief,-0.07472214106028609
editorial,zag,-0.07462192456071974
editorial,regelt,-0.0741237242952099
editorial,verhuren,-0.07400684178279313
editorial,komende,-0.0737622440248317
editorial,europese,-0.07349367081705883
editorial,stand,-0.07346923568134744
editorial,cambuur,-0.07341472210683532
editorial,ervaringen,-0.07340147345312616
editorial,strategische,-0.0732837033942286
editorial,formaldehyde,-0.07324048538322868
editorial,glasafdeling,-0.07324048538322868
editorial,breder,-0.07294114150991511
editorial,werkgever,-0.07288772056896771
editorial,vrije,-0.07234854413401476
editorial,vervanging,-0.07202005818734306
editorial,heerst,-0.07198640431079308
editorial,tweehonderd,-0.07156459591026582
editorial,allereerste,-0.07153852630466218
editorial,filmpjes,-0.07124027941828455
editorial,binnenstad,-0.07121458945356737
editorial,academy,-0.07110736097270917
editorial,doorn,-0.07108553128605179
editorial,overdag,-0.07108167474601314
editorial,smit,-0.07086764733775651
editorial,lukte,-0.07078791820883433
editorial,nigeriaanse,-0.07060776918470857
editorial,toeval,-0.07057765881720768
editorial,probeerde,-0.07050799861358033
editorial,lening,-0.07038647124182579
editorial,puur,-0.07036521821124564
editorial,gericht,-0.07033110361431875
editorial,lessen,-0.07030340519601778
editorial,beschermende,-0.07017720320786942
editorial,dreigt,-0.07017337512849395
editorial,oekraïne,-0.06977603112179301
editorial,raak,-0.06972331326288338
editorial,stop,-0.06970172922172523
editorial,verbeteringen,-0.06950630228561205
editorial,kende,-0.06945201607062886
editorial,google,-0.06941899966851832
editorial,scenario,-0.0692480951765585
editorial,waarschuwing,-0.06921212628641235
editorial,erkent,-0.06908999706573042
editorial,doorgeven,-0.0687164957354572
editorial,hecht,-0.06870692175531148
editorial,detail,-0.06858202211381383
editorial,hoefden,-0.06790800544427225
editorial,rené,-0.06788303914726306
editorial,buitenlucht,-0.0677864386512899
editorial,boer,-0.067594581089244
editorial,gang,-0.06758947126142464
editorial,harde,-0.06733470358848016
editorial,vak,-0.06691664020933444
editorial,australië,-0.06683736035929672
editorial,wijze,-0.06662839412838689
editorial,cijfers,-0.06645808104044833
editorial,groeide,-0.0663693972824904
editorial,gedacht,-0.06629910638097992
editorial,kritische,-0.06617115113812312
editorial,gedeeltelijk,-0.06607358258057182
editorial,denemarken,-0.06606652801032702
editorial,berekend,-0.0660643975385995
editorial,pers,-0.06600390800247954
editorial,allred,-0.06598418206753283
editorial,ernstige,-0.06570522688152224
editorial,stijgen,-0.0655664257722943
editorial,prima,-0.06549848448031848
editorial,presentatrice,-0.06547921739507709
editorial,interessante,-0.06547671152860626
editorial,muur,-0.06523855638935555
editorial,velen,-0.0651967199400526
